Player_Name,Assists,Blocks,DREB,FTA,FTM,OREB,PF,Points,Rebounds,Steals,Seconds_Played,Game_ID,Team_Name,isHome,Playing_Against
Anthony Davis,0,1,11,17,14,7,5,33,18,0,2414,0021700008,New OrleansPelicans,False,MemphisGrizzlies
DeMarcus Cousins,2,7,8,8,7,2,4,28,10,0,2304,0021700008,New OrleansPelicans,False,MemphisGrizzlies
E'Twaun Moore,4,0,1,1,1,1,3,11,2,1,2063,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Jrue Holiday,4,0,4,0,0,2,5,4,6,1,2310,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Ian Clark,2,0,3,0,0,0,3,3,3,1,1264,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Darius Miller,0,1,0,0,0,0,4,0,0,0,1030,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Tony Allen,0,2,2,0,0,0,2,0,2,0,653,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Jordan Crawford,3,0,0,0,0,1,4,5,1,0,760,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Cheick Diallo,0,0,0,0,0,0,0,0,0,0,50,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Charles Cooke,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Jalen Jones,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Alexis Ajinca,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Omer Asik,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Solomon Hill,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Rajon Rondo,0,0,0,0,0,0,0,0,0,0,0,0021700008,New OrleansPelicans,False,MemphisGrizzlies
Wesley Matthews,5,0,6,0,0,2,4,15,8,1,2227,0021700009,DallasMavericks,True,AtlantaHawks
Harrison Barnes,3,0,6,9,8,1,0,14,7,1,2283,0021700009,DallasMavericks,True,AtlantaHawks
Dirk Nowitzki,0,0,5,1,0,1,3,10,6,0,1469,0021700009,DallasMavericks,True,AtlantaHawks
Yogi Ferrell,2,0,0,0,0,0,2,9,0,1,1895,0021700009,DallasMavericks,True,AtlantaHawks
Dennis Smith Jr.,10,0,1,4,3,2,2,16,3,0,1794,0021700009,DallasMavericks,True,AtlantaHawks
Nerlens Noel,0,3,9,4,4,2,2,16,11,1,1174,0021700009,DallasMavericks,True,AtlantaHawks
J.J. Barea,5,0,3,2,2,0,1,13,3,0,1086,0021700009,DallasMavericks,True,AtlantaHawks
Devin Harris,2,0,0,1,1,0,1,10,0,0,984,0021700009,DallasMavericks,True,AtlantaHawks
Dwight Powell,0,1,0,0,0,0,2,6,0,1,833,0021700009,DallasMavericks,True,AtlantaHawks
Dorian Finney-Smith,0,0,2,0,0,1,2,2,3,0,653,0021700009,DallasMavericks,True,AtlantaHawks
Maxi Kleber,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Salah Mejri,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Jeff Withey,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Gian Clavell,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Seth Curry,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Josh McRoberts,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Johnathan Motley,0,0,0,0,0,0,0,0,0,0,0,0021700009,DallasMavericks,True,AtlantaHawks
Taurean Prince,1,1,8,2,2,2,2,10,10,0,1551,0021700009,AtlantaHawks,False,DallasMavericks
Ersan Ilyasova,0,1,3,2,2,3,5,6,6,1,1427,0021700009,AtlantaHawks,False,DallasMavericks
Dewayne Dedmon,1,3,5,4,3,2,2,9,7,0,1535,0021700009,AtlantaHawks,False,DallasMavericks
Kent Bazemore,3,0,3,0,0,1,2,7,4,1,1598,0021700009,AtlantaHawks,False,DallasMavericks
Dennis Schroder,7,0,2,2,1,0,1,28,2,2,2057,0021700009,AtlantaHawks,False,DallasMavericks
John Collins,1,0,2,3,2,3,1,14,5,2,1344,0021700009,AtlantaHawks,False,DallasMavericks
Marco Belinelli,3,0,3,2,2,0,0,20,3,3,1542,0021700009,AtlantaHawks,False,DallasMavericks
Malcolm Delaney,0,0,1,0,0,0,1,5,1,0,679,0021700009,AtlantaHawks,False,DallasMavericks
Mike Muscala,2,0,3,0,0,1,2,4,4,0,812,0021700009,AtlantaHawks,False,DallasMavericks
DeAndre' Bembry,1,1,5,0,0,1,0,6,6,2,1065,0021700009,AtlantaHawks,False,DallasMavericks
Josh Magette,1,0,1,0,0,0,2,3,1,0,254,0021700009,AtlantaHawks,False,DallasMavericks
Luke Babbitt,0,0,0,0,0,1,0,5,1,0,535,0021700009,AtlantaHawks,False,DallasMavericks
Tyler Dorsey,0,0,0,0,0,0,0,0,0,0,0,0021700009,AtlantaHawks,False,DallasMavericks
Nicolas Brussino,0,0,0,0,0,0,0,0,0,0,0,0021700009,AtlantaHawks,False,DallasMavericks
Miles Plumlee,0,0,0,0,0,0,0,0,0,0,0,0021700009,AtlantaHawks,False,DallasMavericks
Isaiah Taylor,0,0,0,0,0,0,0,0,0,0,0,0021700009,AtlantaHawks,False,DallasMavericks
Joe Ingles,6,0,5,0,0,0,3,11,5,2,1958,0021700010,UtahJazz,True,DenverNuggets
Derrick Favors,4,0,4,0,0,0,4,14,4,1,1707,0021700010,UtahJazz,True,DenverNuggets
Rudy Gobert,1,1,7,4,4,3,4,18,10,0,2101,0021700010,UtahJazz,True,DenverNuggets
Donovan Mitchell,4,1,1,4,4,0,1,10,1,0,1564,0021700010,UtahJazz,True,DenverNuggets
Ricky Rubio,10,0,5,3,2,0,1,9,5,2,1906,0021700010,UtahJazz,True,DenverNuggets
Joe Johnson,1,0,2,2,2,2,3,13,4,1,1173,0021700010,UtahJazz,True,DenverNuggets
Rodney Hood,0,0,2,0,0,0,1,6,2,0,1060,0021700010,UtahJazz,True,DenverNuggets
Alec Burks,0,0,1,0,0,0,1,16,1,1,922,0021700010,UtahJazz,True,DenverNuggets
Ekpe Udoh,0,3,1,2,2,1,0,2,2,0,779,0021700010,UtahJazz,True,DenverNuggets
Thabo Sefolosha,2,0,2,1,1,0,0,7,2,2,1230,0021700010,UtahJazz,True,DenverNuggets
Jonas Jerebko,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Royce O'Neale,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Nate Wolters,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Tony Bradley,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Dante Exum,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Eric Griffin,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Raul Neto,0,0,0,0,0,0,0,0,0,0,0,0021700010,UtahJazz,True,DenverNuggets
Wilson Chandler,1,1,1,0,0,1,2,9,2,2,2061,0021700010,DenverNuggets,False,UtahJazz
Paul Millsap,1,0,5,5,4,1,3,19,6,0,2010,0021700010,DenverNuggets,False,UtahJazz
Nikola Jokic,7,0,12,0,0,0,1,7,12,0,2133,0021700010,DenverNuggets,False,UtahJazz
Gary Harris,3,0,4,1,1,1,2,14,5,1,2146,0021700010,DenverNuggets,False,UtahJazz
Jamal Murray,2,0,1,2,2,1,2,8,2,0,1199,0021700010,DenverNuggets,False,UtahJazz
Will Barton,2,1,5,4,4,1,2,23,6,1,1880,0021700010,DenverNuggets,False,UtahJazz
Mason Plumlee,2,1,1,0,0,1,5,6,2,0,954,0021700010,DenverNuggets,False,UtahJazz
Emmanuel Mudiay,2,0,1,0,0,0,1,8,1,0,1114,0021700010,DenverNuggets,False,UtahJazz
Kenneth Faried,0,0,0,0,0,1,0,2,1,0,369,0021700010,DenverNuggets,False,UtahJazz
Juan Hernangomez,0,0,0,0,0,0,0,0,0,0,352,0021700010,DenverNuggets,False,UtahJazz
Trey Lyles,0,0,0,0,0,0,0,0,0,0,91,0021700010,DenverNuggets,False,UtahJazz
Malik Beasley,1,0,1,0,0,0,0,0,1,0,91,0021700010,DenverNuggets,False,UtahJazz
Darrell Arthur,0,0,0,0,0,0,0,0,0,0,0,0021700010,DenverNuggets,False,UtahJazz
Torrey Craig,0,0,0,0,0,0,0,0,0,0,0,0021700010,DenverNuggets,False,UtahJazz
Tyler Lydon,0,0,0,0,0,0,0,0,0,0,0,0021700010,DenverNuggets,False,UtahJazz
Monte Morris,0,0,0,0,0,0,0,0,0,0,0,0021700010,DenverNuggets,False,UtahJazz
Kyle Anderson,1,1,9,2,1,0,1,12,9,0,1781,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
LaMarcus Aldridge,4,2,5,7,6,5,2,25,10,0,2328,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Pau Gasol,4,3,5,0,0,2,1,7,7,0,1727,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Danny Green,2,2,4,0,0,0,2,17,4,2,1961,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Dejounte Murray,2,1,3,2,2,2,4,16,5,2,1524,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Rudy Gay,2,0,4,4,4,1,3,14,5,1,1421,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Patty Mills,2,1,2,0,0,0,3,3,2,2,1345,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Manu Ginobili,4,1,3,4,4,0,2,9,3,1,1247,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Joffrey Lauvergne,1,0,1,0,0,2,0,4,3,0,774,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Davis Bertans,0,0,2,0,0,0,0,0,2,0,256,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Derrick White,0,0,0,0,0,0,0,0,0,0,10,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Bryn Forbes,0,0,0,0,0,0,0,0,0,0,10,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Brandon Paul,0,0,0,0,0,0,0,0,0,0,10,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Matt Costello,0,0,0,0,0,0,0,0,0,0,0,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Darrun Hilliard,0,0,0,0,0,0,0,0,0,0,0,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Kawhi Leonard,0,0,0,0,0,0,0,0,0,0,0,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Tony Parker,0,0,0,0,0,0,0,0,0,0,0,0021700011,San AntonioSpurs,True,MinnesotaTimberwolves
Andrew Wiggins,1,0,4,9,4,1,0,26,5,0,1825,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Taj Gibson,3,0,2,0,0,2,3,6,4,1,1628,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Karl-Anthony Towns,1,1,11,2,2,2,4,18,13,2,2070,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Jimmy Butler,3,0,4,0,0,0,3,12,4,1,2126,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Jeff Teague,6,1,2,5,4,0,1,11,2,1,1494,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Gorgui Dieng,2,0,1,0,0,3,1,2,4,1,810,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Tyus Jones,1,0,2,1,1,0,1,3,2,1,1386,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Jamal Crawford,5,1,2,4,4,1,1,10,3,0,1445,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Shabazz Muhammad,0,1,1,0,0,1,2,2,2,0,849,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Nemanja Bjelica,1,0,2,2,2,1,0,9,3,0,766,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Cole Aldrich,0,0,0,0,0,0,0,0,0,0,0,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Aaron Brooks,0,0,0,0,0,0,0,0,0,0,0,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Marcus Georges-Hunt,0,0,0,0,0,0,0,0,0,0,0,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Anthony Brown,0,0,0,0,0,0,0,0,0,0,0,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
Justin Patton,0,0,0,0,0,0,0,0,0,0,0,0021700011,MinnesotaTimberwolves,False,San AntonioSpurs
TJ Warren,0,1,2,2,2,2,1,8,4,0,1673,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Josh Jackson,0,0,2,4,2,0,1,11,2,0,1921,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Tyson Chandler,0,1,2,4,2,1,4,4,3,1,1377,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Devin Booker,2,1,3,0,0,2,2,12,5,2,1624,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Eric Bledsoe,3,1,2,4,4,2,2,15,4,2,1766,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Tyler Ulis,2,0,0,2,1,0,2,1,0,1,880,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Marquese Chriss,0,1,0,0,0,1,5,2,1,0,724,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Dragan Bender,0,1,6,2,2,1,1,2,7,1,1249,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Troy Daniels,0,0,1,0,0,0,2,6,1,1,1277,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Derrick Jones Jr.,2,1,1,0,0,0,1,0,1,0,636,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Alec Peters,0,1,3,0,0,0,0,3,3,0,636,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Mike James,1,0,1,0,0,1,1,12,2,1,636,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Jared Dudley,0,0,0,0,0,0,0,0,0,0,0,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Brandon Knight,0,0,0,0,0,0,0,0,0,0,0,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Alex Len,0,0,0,0,0,0,0,0,0,0,0,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Davon Reed,0,0,0,0,0,0,0,0,0,0,0,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Alan Williams,0,0,0,0,0,0,0,0,0,0,0,0021700012,PhoenixSuns,True,PortlandTrail Blazers
Maurice Harkless,2,1,2,2,2,3,3,8,5,0,1533,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Al-Farouq Aminu,2,1,9,0,0,3,1,5,12,0,1662,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Jusuf Nurkic,1,0,11,10,7,0,3,11,11,1,1380,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Evan Turner,3,1,3,4,3,1,2,12,4,1,1520,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Damian Lillard,5,3,2,3,3,3,1,27,5,1,1779,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Pat Connaughton,2,0,2,2,2,0,2,24,2,0,1924,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Shabazz Napier,3,0,3,0,0,0,2,10,3,2,1362,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Ed Davis,0,1,4,2,2,3,1,10,7,0,833,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Caleb Swanigan,3,0,3,1,1,1,2,8,4,1,1050,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Jake Layman,1,0,0,0,0,0,2,3,0,2,720,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Meyers Leonard,0,0,3,4,2,1,1,6,4,0,636,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Zach Collins,0,0,0,0,0,0,0,0,0,0,0,0021700012,PortlandTrail Blazers,False,PhoenixSuns
CJ McCollum,0,0,0,0,0,0,0,0,0,0,0,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Noah Vonleh,0,0,0,0,0,0,0,0,0,0,0,0021700012,PortlandTrail Blazers,False,PhoenixSuns
CJ Wilcox,0,0,0,0,0,0,0,0,0,0,0,0021700012,PortlandTrail Blazers,False,PhoenixSuns
Justin Jackson,0,0,1,0,0,1,1,5,2,0,1165,0021700013,SacramentoKings,True,HoustonRockets
Skal Labissiere,1,0,10,2,2,0,1,12,10,0,1965,0021700013,SacramentoKings,True,HoustonRockets
Willie Cauley-Stein,1,3,6,2,1,4,1,21,10,0,1898,0021700013,SacramentoKings,True,HoustonRockets
Buddy Hield,4,0,4,0,0,1,5,19,5,1,1969,0021700013,SacramentoKings,True,HoustonRockets
George Hill,3,0,2,4,3,1,3,16,3,0,1955,0021700013,SacramentoKings,True,HoustonRockets
Garrett Temple,3,0,1,2,2,0,2,5,1,4,1794,0021700013,SacramentoKings,True,HoustonRockets
De'Aaron Fox,5,0,2,0,0,2,2,14,4,0,1416,0021700013,SacramentoKings,True,HoustonRockets
Kosta Koufos,0,1,6,0,0,0,3,2,6,0,1053,0021700013,SacramentoKings,True,HoustonRockets
Vince Carter,2,0,1,0,0,0,1,6,1,0,851,0021700013,SacramentoKings,True,HoustonRockets
Malachi Richardson,0,0,0,0,0,0,1,0,0,0,332,0021700013,SacramentoKings,True,HoustonRockets
Frank Mason,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
Georgios Papagiannis,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
JaKarr Sampson,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
Bogdan Bogdanovic,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
Jack Cooley,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
Harry Giles,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
Zach Randolph,0,0,0,0,0,0,0,0,0,0,0,0021700013,SacramentoKings,True,HoustonRockets
Trevor Ariza,2,0,2,2,2,0,1,2,2,0,1946,0021700013,HoustonRockets,False,SacramentoKings
Ryan Anderson,0,0,4,4,4,1,1,10,5,0,1539,0021700013,HoustonRockets,False,SacramentoKings
Clint Capela,1,1,12,2,2,5,2,22,17,3,1699,0021700013,HoustonRockets,False,SacramentoKings
Eric Gordon,3,0,3,8,7,1,2,25,4,0,2089,0021700013,HoustonRockets,False,SacramentoKings
James Harden,9,0,1,8,7,2,1,27,3,2,2266,0021700013,HoustonRockets,False,SacramentoKings
PJ Tucker,1,1,0,0,0,2,4,6,2,0,1746,0021700013,HoustonRockets,False,SacramentoKings
Luc Mbah a Moute,0,0,4,2,2,0,0,4,4,0,1442,0021700013,HoustonRockets,False,SacramentoKings
N Nene,1,0,3,3,3,1,2,9,4,1,1057,0021700013,HoustonRockets,False,SacramentoKings
Demetrius Jackson,2,1,3,0,0,0,1,0,3,1,614,0021700013,HoustonRockets,False,SacramentoKings
Tarik Black,0,0,0,0,0,0,0,0,0,0,0,0021700013,HoustonRockets,False,SacramentoKings
Bobby Brown,0,0,0,0,0,0,0,0,0,0,0,0021700013,HoustonRockets,False,SacramentoKings
Chris Paul,0,0,0,0,0,0,0,0,0,0,0,0021700013,HoustonRockets,False,SacramentoKings
Zhou Qi,0,0,0,0,0,0,0,0,0,0,0,0021700013,HoustonRockets,False,SacramentoKings
Chinanu Onuaku,0,0,0,0,0,0,0,0,0,0,0,0021700013,HoustonRockets,False,SacramentoKings
Troy Williams,0,0,0,0,0,0,0,0,0,0,0,0021700013,HoustonRockets,False,SacramentoKings
Norman Powell,1,0,4,2,2,0,2,15,4,1,1475,0021700014,TorontoRaptors,True,ChicagoBulls
Serge Ibaka,0,2,3,0,0,1,2,8,4,0,1454,0021700014,TorontoRaptors,True,ChicagoBulls
Jonas Valanciunas,2,0,7,6,5,8,4,23,15,2,1830,0021700014,TorontoRaptors,True,ChicagoBulls
DeMar DeRozan,5,1,5,8,7,1,1,11,6,2,1923,0021700014,TorontoRaptors,True,ChicagoBulls
Kyle Lowry,9,0,4,3,3,0,1,12,4,1,1880,0021700014,TorontoRaptors,True,ChicagoBulls
CJ Miles,0,0,5,2,2,0,4,22,5,0,1201,0021700014,TorontoRaptors,True,ChicagoBulls
OG Anunoby,2,0,1,2,2,2,1,9,3,0,1034,0021700014,TorontoRaptors,True,ChicagoBulls
Fred VanVleet,2,1,1,0,0,0,1,2,1,1,779,0021700014,TorontoRaptors,True,ChicagoBulls
Jakob Poeltl,0,0,5,0,0,0,3,2,5,1,1050,0021700014,TorontoRaptors,True,ChicagoBulls
Delon Wright,5,0,1,5,5,1,0,13,2,1,1402,0021700014,TorontoRaptors,True,ChicagoBulls
Pascal Siakam,0,0,0,0,0,0,0,0,0,1,298,0021700014,TorontoRaptors,True,ChicagoBulls
Alfonzo McKinnie,0,0,0,0,0,0,0,0,0,0,74,0021700014,TorontoRaptors,True,ChicagoBulls
Lucas Nogueira,0,0,0,0,0,0,0,0,0,0,0,0021700014,TorontoRaptors,True,ChicagoBulls
Lorenzo Brown,0,0,0,0,0,0,0,0,0,0,0,0021700014,TorontoRaptors,True,ChicagoBulls
Bruno Caboclo,0,0,0,0,0,0,0,0,0,0,0,0021700014,TorontoRaptors,True,ChicagoBulls
KJ McDaniels,0,0,0,0,0,0,0,0,0,0,0,0021700014,TorontoRaptors,True,ChicagoBulls
Malcolm Miller,0,0,0,0,0,0,0,0,0,0,0,0021700014,TorontoRaptors,True,ChicagoBulls
Paul Zipser,3,0,5,1,1,0,4,7,5,1,1447,0021700014,ChicagoBulls,False,TorontoRaptors
Lauri Markkanen,0,1,6,6,5,2,2,17,8,0,2007,0021700014,ChicagoBulls,False,TorontoRaptors
Robin Lopez,2,0,4,4,4,4,3,18,8,1,1904,0021700014,ChicagoBulls,False,TorontoRaptors
Justin Holiday,2,1,4,1,1,0,0,15,4,1,2093,0021700014,ChicagoBulls,False,TorontoRaptors
Jerian Grant,7,0,1,1,1,1,1,7,2,2,1630,0021700014,ChicagoBulls,False,TorontoRaptors
Denzel Valentine,0,0,2,0,0,0,4,12,2,0,1531,0021700014,ChicagoBulls,False,TorontoRaptors
Cristiano Felicio,0,0,1,0,0,1,4,4,2,0,976,0021700014,ChicagoBulls,False,TorontoRaptors
Ryan Arcidiacono,1,0,0,0,0,0,1,0,0,0,319,0021700014,ChicagoBulls,False,TorontoRaptors
David Nwaba,1,0,4,3,2,0,0,4,4,0,773,0021700014,ChicagoBulls,False,TorontoRaptors
Quincy Pondexter,0,0,0,0,0,2,3,8,2,2,715,0021700014,ChicagoBulls,False,TorontoRaptors
Kay Felder,6,0,2,2,2,0,1,6,2,0,931,0021700014,ChicagoBulls,False,TorontoRaptors
Antonio Blakeney,0,0,0,0,0,0,0,2,0,0,74,0021700014,ChicagoBulls,False,TorontoRaptors
Bobby Portis,0,0,0,0,0,0,0,0,0,0,0,0021700014,ChicagoBulls,False,TorontoRaptors
Kris Dunn,0,0,0,0,0,0,0,0,0,0,0,0021700014,ChicagoBulls,False,TorontoRaptors
Zach LaVine,0,0,0,0,0,0,0,0,0,0,0,0021700014,ChicagoBulls,False,TorontoRaptors
Nikola Mirotic,0,0,0,0,0,0,0,0,0,0,0,0021700014,ChicagoBulls,False,TorontoRaptors
Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0021700014,ChicagoBulls,False,TorontoRaptors
Paul George,1,1,6,4,4,0,1,28,6,1,2346,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Carmelo Anthony,1,2,1,5,3,0,4,22,1,2,2021,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Steven Adams,1,3,3,3,2,2,3,12,5,5,1776,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Andre Roberson,2,0,3,0,0,3,0,6,6,1,1258,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Russell Westbrook,16,1,8,10,7,2,4,21,10,0,1997,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Alex Abrines,0,0,3,0,0,0,3,3,3,1,1454,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Jerami Grant,2,0,1,0,0,2,4,5,3,0,1231,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Terrance Ferguson,0,0,0,0,0,0,1,2,0,0,639,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Raymond Felton,3,0,0,0,0,0,2,2,0,3,953,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Patrick Patterson,0,0,2,0,0,0,0,0,2,0,402,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Dakari Johnson,0,0,1,0,0,3,0,4,4,1,168,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Josh Huestis,0,0,0,0,0,1,0,0,1,0,154,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0021700015,Oklahoma CityThunder,True,New YorkKnicks
PJ Dozier,0,0,0,0,0,0,0,0,0,0,0,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Daniel Hamilton,0,0,0,0,0,0,0,0,0,0,0,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Kyle Singler,0,0,0,0,0,0,0,0,0,0,0,0021700015,Oklahoma CityThunder,True,New YorkKnicks
Tim Hardaway Jr.,1,0,0,0,0,0,5,8,0,0,1736,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Kristaps Porzingis,1,1,9,9,7,3,3,31,12,0,2297,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Enes Kanter,1,0,5,0,0,2,1,10,7,3,1337,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Courtney Lee,3,0,2,0,0,0,0,9,2,1,1887,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Ramon Sessions,1,1,2,0,0,0,3,3,2,1,1238,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Lance Thomas,1,0,1,0,0,2,4,2,3,0,929,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Doug McDermott,4,1,2,0,0,1,0,4,3,0,1429,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Ron Baker,4,0,2,7,3,0,1,6,2,3,1358,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Michael Beasley,0,0,0,0,0,0,0,2,0,0,36,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Kyle O'Quinn,2,0,7,2,2,3,4,6,10,0,1305,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Frank Ntilikina,1,0,0,0,0,0,2,0,0,0,452,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Willy Hernangomez,0,1,0,1,1,0,0,3,0,0,226,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Damyean Dotson,0,0,0,0,0,0,0,0,0,0,168,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Jarrett Jack,0,0,0,0,0,0,0,0,0,0,0,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Luke Kornet,0,0,0,0,0,0,0,0,0,0,0,0021700015,New YorkKnicks,False,Oklahoma CityThunder
Mindaugas Kuzminskas,0,0,0,0,0,0,0,0,0,0,0,0021700015,New YorkKnicks,False,Oklahoma CityThunder
